nome,estado,cidade,lat,lon,plano,mensalidade
Sr. Asafe Rodrigues,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Anna Liz Barbosa,PE,Recife,-8.0476,-34.877,500MB,159
Carolina Azevedo,BA,Salvador,-12.9714,-38.5014,1GB,199
Maria Isis Mendes,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Paulo Castro,SP,São Paulo,-23.5505,-46.6333,100MB,99
Nathan Casa Grande,SP,São Paulo,-23.5505,-46.6333,500MB,159
Srta. Olivia Pires,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
Maria Fernanda Cavalcanti,PR,Curitiba,-25.4284,-49.2733,500MB,159
Marcos Vinicius Caldeira,PR,Curitiba,-25.4284,-49.2733,100MB,99
Heloísa Abreu,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Catarina Fernandes,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
Srta. Alana Macedo,SP,São Paulo,-23.5505,-46.6333,500MB,159
João Lucas Rocha,SP,São Paulo,-23.5505,-46.6333,1GB,199
Francisco Pacheco,BA,Salvador,-12.9714,-38.5014,500MB,159
Benício da Mata,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Rhavi Viana,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Miguel Cavalcanti,PE,Recife,-8.0476,-34.877,100MB,99
Felipe Ribeiro,CE,Fortaleza,-3.7319,-38.5267,100MB,99
João Gabriel Lima,PR,Curitiba,-25.4284,-49.2733,1GB,199
Marina Peixoto,SP,São Paulo,-23.5505,-46.6333,1GB,199
Gabrielly Nascimento,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Eduarda Câmara,PR,Curitiba,-25.4284,-49.2733,1GB,199
Arthur Miguel Costela,SP,São Paulo,-23.5505,-46.6333,300MB,129
Daniel Carvalho,SP,São Paulo,-23.5505,-46.6333,100MB,99
Paulo Fogaça,BA,Salvador,-12.9714,-38.5014,1GB,199
Nicole da Luz,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Cauê Rios,PR,Curitiba,-25.4284,-49.2733,100MB,99
Pietra da Conceição,PE,Recife,-8.0476,-34.877,500MB,159
Benicio Correia,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Pietra Rios,BA,Salvador,-12.9714,-38.5014,1GB,199
Antonella Moraes,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Luan Fogaça,BA,Salvador,-12.9714,-38.5014,1GB,199
Allana Pimenta,BA,Salvador,-12.9714,-38.5014,100MB,99
Isabela Sampaio,SP,São Paulo,-23.5505,-46.6333,500MB,159
Ana Lívia Castro,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
Dra. Ana Laura Pastor,CE,Fortaleza,-3.7319,-38.5267,1GB,199
Sr. Otávio Nunes,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Ana Beatriz Sousa,BA,Salvador,-12.9714,-38.5014,500MB,159
Sr. Arthur Miguel Carvalho,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Vitor Carvalho,PE,Recife,-8.0476,-34.877,1GB,199
João Pastor,PR,Curitiba,-25.4284,-49.2733,100MB,99
Bryan Fernandes,PE,Recife,-8.0476,-34.877,300MB,129
Ana Borges,PR,Curitiba,-25.4284,-49.2733,100MB,99
Felipe Alves,PR,Curitiba,-25.4284,-49.2733,100MB,99
Lívia da Costa,SP,São Paulo,-23.5505,-46.6333,300MB,129
Bruna Campos,SP,São Paulo,-23.5505,-46.6333,100MB,99
Mariah Novais,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Dr. Luiz Fernando Cardoso,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Dr. Luiz Fernando Pires,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Laura Cunha,PR,Curitiba,-25.4284,-49.2733,500MB,159
Ana Vitória Borges,BA,Salvador,-12.9714,-38.5014,100MB,99
Gabriel Cunha,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Lavínia da Conceição,BA,Salvador,-12.9714,-38.5014,300MB,129
Marina Almeida,SP,São Paulo,-23.5505,-46.6333,300MB,129
Antony Silva,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Alana da Luz,BA,Salvador,-12.9714,-38.5014,100MB,99
Manuella Andrade,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Stephany Duarte,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Rhavi Moraes,BA,Salvador,-12.9714,-38.5014,100MB,99
Ravy Moreira,BA,Salvador,-12.9714,-38.5014,100MB,99
Emilly Almeida,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Anthony Freitas,BA,Salvador,-12.9714,-38.5014,1GB,199
Maria Liz Macedo,PE,Recife,-8.0476,-34.877,100MB,99
Lara Correia,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Diego Porto,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
Dr. Nicolas Montenegro,PR,Curitiba,-25.4284,-49.2733,1GB,199
Brenda Correia,PR,Curitiba,-25.4284,-49.2733,300MB,129
Antony Lima,BA,Salvador,-12.9714,-38.5014,500MB,159
Pedro Miguel da Cruz,PE,Recife,-8.0476,-34.877,300MB,129
Liam Cirino,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Antony da Paz,PE,Recife,-8.0476,-34.877,500MB,159
Nina da Conceição,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Dr. Enrico Melo,SP,São Paulo,-23.5505,-46.6333,1GB,199
Carlos Eduardo Silva,BA,Salvador,-12.9714,-38.5014,300MB,129
Ana Beatriz Vargas,BA,Salvador,-12.9714,-38.5014,100MB,99
Olívia Pastor,SP,São Paulo,-23.5505,-46.6333,1GB,199
Cauã Cardoso,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Arthur Gonçalves,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Manuela Peixoto,BA,Salvador,-12.9714,-38.5014,300MB,129
Sra. Helena Brito,SP,São Paulo,-23.5505,-46.6333,300MB,129
Luara Novais,PE,Recife,-8.0476,-34.877,300MB,129
Dom Sá,SP,São Paulo,-23.5505,-46.6333,100MB,99
Anna Liz Moura,SP,São Paulo,-23.5505,-46.6333,500MB,159
Dr. Lucas Leão,SP,São Paulo,-23.5505,-46.6333,500MB,159
Maria Liz Freitas,PE,Recife,-8.0476,-34.877,500MB,159
Luiz Felipe Almeida,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Alana Pacheco,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Joaquim Monteiro,PE,Recife,-8.0476,-34.877,500MB,159
Pedro Lucas Barros,BA,Salvador,-12.9714,-38.5014,100MB,99
Calebe da Paz,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Théo Casa Grande,CE,Fortaleza,-3.7319,-38.5267,1GB,199
Pedro Miguel Moraes,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Dr. Gustavo Henrique Garcia,PE,Recife,-8.0476,-34.877,100MB,99
Dra. Ayla Cunha,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Marcela Campos,BA,Salvador,-12.9714,-38.5014,500MB,159
Juan Peixoto,SP,São Paulo,-23.5505,-46.6333,100MB,99
Heloisa Ramos,SP,São Paulo,-23.5505,-46.6333,300MB,129
Rodrigo Garcia,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Renan Mendes,PR,Curitiba,-25.4284,-49.2733,100MB,99
João Gabriel Rocha,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
José Pedro Camargo,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Letícia Caldeira,PE,Recife,-8.0476,-34.877,100MB,99
Daniel Souza,SP,São Paulo,-23.5505,-46.6333,100MB,99
Stella Costela,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Sra. Aylla Pereira,PR,Curitiba,-25.4284,-49.2733,500MB,159
Dr. Emanuel da Rocha,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Sr. Rodrigo Melo,BA,Salvador,-12.9714,-38.5014,500MB,159
Maria Luísa Borges,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Luiza Carvalho,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Danilo Ribeiro,BA,Salvador,-12.9714,-38.5014,1GB,199
Ana Julia Cavalcante,PR,Curitiba,-25.4284,-49.2733,100MB,99
Lorena da Mata,PE,Recife,-8.0476,-34.877,500MB,159
Yuri Martins,SP,São Paulo,-23.5505,-46.6333,300MB,129
João Vitor Sousa,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
João Gabriel Moreira,PR,Curitiba,-25.4284,-49.2733,300MB,129
Vitor Hugo Pereira,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Benjamin Borges,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Pedro Lucas Marques,BA,Salvador,-12.9714,-38.5014,500MB,159
Luiz Gustavo Teixeira,PE,Recife,-8.0476,-34.877,1GB,199
Sra. Ester Fernandes,PR,Curitiba,-25.4284,-49.2733,1GB,199
Dr. Henrique Caldeira,PE,Recife,-8.0476,-34.877,300MB,129
Maria Júlia Pereira,PE,Recife,-8.0476,-34.877,500MB,159
Srta. Júlia Albuquerque,SP,São Paulo,-23.5505,-46.6333,300MB,129
Ravi Lucca Macedo,PR,Curitiba,-25.4284,-49.2733,500MB,159
Emilly das Neves,BA,Salvador,-12.9714,-38.5014,300MB,129
Srta. Ágatha Costa,BA,Salvador,-12.9714,-38.5014,300MB,129
Theodoro Caldeira,SP,São Paulo,-23.5505,-46.6333,1GB,199
André Sales,BA,Salvador,-12.9714,-38.5014,100MB,99
Théo da Luz,PE,Recife,-8.0476,-34.877,300MB,129
Dr. Pedro Santos,PR,Curitiba,-25.4284,-49.2733,500MB,159
Dra. Giovanna Albuquerque,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Marcelo Ramos,SP,São Paulo,-23.5505,-46.6333,500MB,159
Theodoro Fonseca,BA,Salvador,-12.9714,-38.5014,100MB,99
João Miguel Pastor,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Ester Lopes,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Ana Laura Oliveira,PR,Curitiba,-25.4284,-49.2733,500MB,159
Nina Machado,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Olivia Nunes,PR,Curitiba,-25.4284,-49.2733,1GB,199
Lucca Martins,PE,Recife,-8.0476,-34.877,1GB,199
Srta. Nicole Caldeira,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Nathan da Cruz,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Matheus Sousa,BA,Salvador,-12.9714,-38.5014,300MB,129
Diogo da Rocha,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Cecilia da Cunha,PR,Curitiba,-25.4284,-49.2733,1GB,199
Ana Beatriz Novais,PE,Recife,-8.0476,-34.877,1GB,199
Lunna Montenegro,BA,Salvador,-12.9714,-38.5014,500MB,159
Murilo Mendonça,SP,São Paulo,-23.5505,-46.6333,300MB,129
Sr. Miguel Fonseca,BA,Salvador,-12.9714,-38.5014,1GB,199
Pedro Henrique Sousa,PR,Curitiba,-25.4284,-49.2733,100MB,99
Luiza Guerra,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Theo Andrade,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Maria Azevedo,BA,Salvador,-12.9714,-38.5014,500MB,159
Valentina Sá,PR,Curitiba,-25.4284,-49.2733,100MB,99
Arthur Miguel Nascimento,SP,São Paulo,-23.5505,-46.6333,100MB,99
João Lucas Guerra,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Pedro Miguel Gonçalves,PE,Recife,-8.0476,-34.877,1GB,199
Sra. Kamilly Teixeira,SP,São Paulo,-23.5505,-46.6333,1GB,199
Srta. Alícia Castro,PE,Recife,-8.0476,-34.877,300MB,129
Ana Abreu,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
José Gonçalves,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Bella Costela,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
Gabriel Fernandes,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Ana Liz Correia,SP,São Paulo,-23.5505,-46.6333,1GB,199
Sr. Pietro Silveira,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Eduarda Câmara,SP,São Paulo,-23.5505,-46.6333,1GB,199
Clara Rocha,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
Sr. Davi Luiz Camargo,BA,Salvador,-12.9714,-38.5014,300MB,129
Isabella Correia,PE,Recife,-8.0476,-34.877,500MB,159
Diogo Vasconcelos,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Srta. Amanda Rodrigues,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Isadora Mendonça,SP,São Paulo,-23.5505,-46.6333,1GB,199
Apollo Cardoso,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Dr. Oliver Moraes,BA,Salvador,-12.9714,-38.5014,500MB,159
Yuri Dias,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Theo Rodrigues,BA,Salvador,-12.9714,-38.5014,100MB,99
Sara Cunha,SP,São Paulo,-23.5505,-46.6333,300MB,129
Apollo Siqueira,PR,Curitiba,-25.4284,-49.2733,500MB,159
Isabelly Vargas,PR,Curitiba,-25.4284,-49.2733,100MB,99
Srta. Emanuella Duarte,SP,São Paulo,-23.5505,-46.6333,500MB,159
Sra. Maria Isis Garcia,PE,Recife,-8.0476,-34.877,100MB,99
Rebeca Leão,BA,Salvador,-12.9714,-38.5014,300MB,129
Yago Rezende,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Sr. Lorenzo Rezende,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Rodrigo Monteiro,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Rafaela Fogaça,SP,São Paulo,-23.5505,-46.6333,300MB,129
Lorena da Mata,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Marcelo Caldeira,SP,São Paulo,-23.5505,-46.6333,1GB,199
Yan Nascimento,PR,Curitiba,-25.4284,-49.2733,300MB,129
Enzo Gabriel Costa,SP,São Paulo,-23.5505,-46.6333,300MB,129
Melina Fernandes,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Maria Julia Borges,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
Vicente Alves,SP,São Paulo,-23.5505,-46.6333,500MB,159
Antônio das Neves,PR,Curitiba,-25.4284,-49.2733,300MB,129
Théo da Cruz,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Maria Sophia da Rocha,PR,Curitiba,-25.4284,-49.2733,500MB,159
José Pedro Machado,CE,Fortaleza,-3.7319,-38.5267,1GB,199
Sr. André Pastor,PE,Recife,-8.0476,-34.877,500MB,159
Sophia da Rocha,PR,Curitiba,-25.4284,-49.2733,500MB,159
Dra. Maria Luísa Moraes,PR,Curitiba,-25.4284,-49.2733,500MB,159
Srta. Maria Fernanda Pastor,SP,São Paulo,-23.5505,-46.6333,1GB,199
Eloah Mendes,PR,Curitiba,-25.4284,-49.2733,300MB,129
Sofia Carvalho,SP,São Paulo,-23.5505,-46.6333,100MB,99
Ana Clara Nogueira,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Cecilia Cardoso,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Leandro Siqueira,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
Samuel Ferreira,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Marcela da Paz,PE,Recife,-8.0476,-34.877,100MB,99
Bruna Camargo,SP,São Paulo,-23.5505,-46.6333,300MB,129
Juan Viana,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Maysa Rocha,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Ryan da Paz,PE,Recife,-8.0476,-34.877,300MB,129
Carolina Cirino,SP,São Paulo,-23.5505,-46.6333,100MB,99
Dr. Calebe Sousa,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Igor Pimenta,PR,Curitiba,-25.4284,-49.2733,500MB,159
Benício da Mota,PE,Recife,-8.0476,-34.877,100MB,99
Leandro Moreira,SP,São Paulo,-23.5505,-46.6333,300MB,129
Ester Nunes,BA,Salvador,-12.9714,-38.5014,500MB,159
Juliana Sales,PE,Recife,-8.0476,-34.877,1GB,199
Bento Viana,SP,São Paulo,-23.5505,-46.6333,100MB,99
Davi Teixeira,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Dr. Bruno Nunes,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Ágatha Vasconcelos,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Miguel Pires,PR,Curitiba,-25.4284,-49.2733,100MB,99
Maria Clara Pinto,PR,Curitiba,-25.4284,-49.2733,100MB,99
Vinícius Fogaça,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
João Miguel Vasconcelos,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
Maria Luiza da Cruz,BA,Salvador,-12.9714,-38.5014,500MB,159
João Lucas Albuquerque,PE,Recife,-8.0476,-34.877,100MB,99
Dr. Erick Cirino,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Raul Sales,PR,Curitiba,-25.4284,-49.2733,1GB,199
Sra. Eloah Duarte,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Dra. Maria Luiza Costa,SP,São Paulo,-23.5505,-46.6333,100MB,99
Antonella Cardoso,SP,São Paulo,-23.5505,-46.6333,100MB,99
Luiz Gustavo da Conceição,SP,São Paulo,-23.5505,-46.6333,100MB,99
Levi Costela,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Gabrielly Pires,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Dra. Kamilly Campos,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Dr. Vitor Hugo da Paz,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
Gabrielly Novaes,SP,São Paulo,-23.5505,-46.6333,100MB,99
Camila Carvalho,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Benício Moreira,PR,Curitiba,-25.4284,-49.2733,1GB,199
Ísis Cardoso,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Maria Liz da Conceição,PE,Recife,-8.0476,-34.877,1GB,199
Lunna Ramos,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Enzo Gabriel Moreira,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Maya Cassiano,SP,São Paulo,-23.5505,-46.6333,1GB,199
Evelyn da Mota,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Antônio Marques,BA,Salvador,-12.9714,-38.5014,100MB,99
João Vitor Câmara,BA,Salvador,-12.9714,-38.5014,500MB,159
Nicolas Marques,BA,Salvador,-12.9714,-38.5014,300MB,129
Luiz Miguel Moura,BA,Salvador,-12.9714,-38.5014,100MB,99
Maria Helena Montenegro,PR,Curitiba,-25.4284,-49.2733,100MB,99
Ana Beatriz Carvalho,PR,Curitiba,-25.4284,-49.2733,300MB,129
Davi Lucca Almeida,CE,Fortaleza,-3.7319,-38.5267,1GB,199
Luara Sales,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Isabela Farias,SP,São Paulo,-23.5505,-46.6333,500MB,159
Maria Flor Vieira,SP,São Paulo,-23.5505,-46.6333,500MB,159
Maya Câmara,PR,Curitiba,-25.4284,-49.2733,300MB,129
Diogo Cardoso,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Hadassa Macedo,PR,Curitiba,-25.4284,-49.2733,300MB,129
Yago Camargo,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Clara Ferreira,PR,Curitiba,-25.4284,-49.2733,100MB,99
João Felipe Nogueira,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Stella Pacheco,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Mathias da Rosa,BA,Salvador,-12.9714,-38.5014,300MB,129
Sr. Bernardo Rodrigues,CE,Fortaleza,-3.7319,-38.5267,1GB,199
Sr. Lucca Pastor,PR,Curitiba,-25.4284,-49.2733,1GB,199
Maria Sophia Dias,PE,Recife,-8.0476,-34.877,1GB,199
Samuel Monteiro,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Theodoro Mendonça,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
João Mendes,PR,Curitiba,-25.4284,-49.2733,100MB,99
Diego Freitas,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Otto da Mata,BA,Salvador,-12.9714,-38.5014,100MB,99
Marina Duarte,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Gustavo Henrique Borges,BA,Salvador,-12.9714,-38.5014,1GB,199
Srta. Marina da Cruz,BA,Salvador,-12.9714,-38.5014,300MB,129
André Oliveira,PE,Recife,-8.0476,-34.877,300MB,129
Zoe Jesus,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Yago da Paz,PR,Curitiba,-25.4284,-49.2733,1GB,199
Sara Nascimento,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Leonardo Costela,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Heitor Vasconcelos,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Stella da Conceição,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Brenda Pimenta,CE,Fortaleza,-3.7319,-38.5267,1GB,199
André Borges,PE,Recife,-8.0476,-34.877,300MB,129
Noah Cunha,PE,Recife,-8.0476,-34.877,100MB,99
Evelyn Cunha,SP,São Paulo,-23.5505,-46.6333,500MB,159
Srta. Sara Moura,PE,Recife,-8.0476,-34.877,300MB,129
Rebeca Vieira,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Srta. Mariane Macedo,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Luiz Miguel Gonçalves,SP,São Paulo,-23.5505,-46.6333,100MB,99
Arthur Lopes,PR,Curitiba,-25.4284,-49.2733,1GB,199
José Moraes,PR,Curitiba,-25.4284,-49.2733,500MB,159
Bella Câmara,PE,Recife,-8.0476,-34.877,300MB,129
Carlos Eduardo Camargo,BA,Salvador,-12.9714,-38.5014,300MB,129
Ana Júlia Correia,PR,Curitiba,-25.4284,-49.2733,300MB,129
Henrique Caldeira,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Gabriel Vasconcelos,PR,Curitiba,-25.4284,-49.2733,300MB,129
Davi Miguel Rocha,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Maysa Rodrigues,BA,Salvador,-12.9714,-38.5014,100MB,99
Luiz Otávio Duarte,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Kaique Caldeira,PE,Recife,-8.0476,-34.877,100MB,99
Catarina Novaes,BA,Salvador,-12.9714,-38.5014,1GB,199
Sarah Souza,SP,São Paulo,-23.5505,-46.6333,100MB,99
Maria Liz Silveira,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Ana Laura Freitas,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Davi Luiz Lima,SP,São Paulo,-23.5505,-46.6333,500MB,159
Isabella Rezende,SP,São Paulo,-23.5505,-46.6333,300MB,129
Sr. João Miguel Vasconcelos,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Sara Porto,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Eduardo Duarte,BA,Salvador,-12.9714,-38.5014,100MB,99
Breno Marques,PE,Recife,-8.0476,-34.877,500MB,159
Juan Correia,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Lorena Ribeiro,PE,Recife,-8.0476,-34.877,500MB,159
Cauã Fonseca,PR,Curitiba,-25.4284,-49.2733,500MB,159
Pietra Silva,PE,Recife,-8.0476,-34.877,300MB,129
Benício Porto,PR,Curitiba,-25.4284,-49.2733,100MB,99
Yasmin Novaes,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Lavínia das Neves,BA,Salvador,-12.9714,-38.5014,100MB,99
Joana da Paz,SP,São Paulo,-23.5505,-46.6333,500MB,159
Caio da Paz,PR,Curitiba,-25.4284,-49.2733,300MB,129
Eloá Sousa,CE,Fortaleza,-3.7319,-38.5267,1GB,199
Vinícius Lopes,SP,São Paulo,-23.5505,-46.6333,1GB,199
Alícia Cardoso,CE,Fortaleza,-3.7319,-38.5267,1GB,199
Caleb Moura,BA,Salvador,-12.9714,-38.5014,500MB,159
Ayla Nunes,BA,Salvador,-12.9714,-38.5014,300MB,129
Bruno Albuquerque,PE,Recife,-8.0476,-34.877,100MB,99
Lavínia Azevedo,PR,Curitiba,-25.4284,-49.2733,1GB,199
Caroline Aparecida,PR,Curitiba,-25.4284,-49.2733,300MB,129
Cecília Freitas,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
Luiz Felipe Novais,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Julia Moura,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Isadora Viana,CE,Fortaleza,-3.7319,-38.5267,1GB,199
Dr. Pietro da Mata,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Gustavo Henrique Mendes,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Luan Garcia,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Kevin da Mota,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Gael Cavalcante,PR,Curitiba,-25.4284,-49.2733,500MB,159
Leandro Melo,BA,Salvador,-12.9714,-38.5014,500MB,159
Srta. Hellena Fonseca,PR,Curitiba,-25.4284,-49.2733,500MB,159
Ana Clara Duarte,PE,Recife,-8.0476,-34.877,1GB,199
Nicolas Martins,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Srta. Olivia Fogaça,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Giovanna Borges,SP,São Paulo,-23.5505,-46.6333,300MB,129
Gael Henrique Vargas,CE,Fortaleza,-3.7319,-38.5267,1GB,199
Sr. Apollo Pires,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Srta. Sara Dias,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Ravi Sampaio,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Erick Leão,PR,Curitiba,-25.4284,-49.2733,1GB,199
Augusto Pastor,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Sarah Dias,PR,Curitiba,-25.4284,-49.2733,100MB,99
Dr. Calebe Lima,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Ravy Macedo,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Juan Martins,PR,Curitiba,-25.4284,-49.2733,300MB,129
Yasmin da Paz,PR,Curitiba,-25.4284,-49.2733,300MB,129
Dra. Maya Sales,PR,Curitiba,-25.4284,-49.2733,100MB,99
Dra. Ísis Andrade,BA,Salvador,-12.9714,-38.5014,300MB,129
Carolina Gomes,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Eduardo Farias,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Amanda Moreira,PE,Recife,-8.0476,-34.877,300MB,129
Srta. Luísa Castro,PE,Recife,-8.0476,-34.877,1GB,199
Dra. Vitória Sampaio,SP,São Paulo,-23.5505,-46.6333,1GB,199
Bianca Duarte,PE,Recife,-8.0476,-34.877,100MB,99
Ana Lívia Santos,PE,Recife,-8.0476,-34.877,300MB,129
Maria Liz Andrade,BA,Salvador,-12.9714,-38.5014,1GB,199
Benjamim Alves,CE,Fortaleza,-3.7319,-38.5267,100MB,99
